Timestamp,linear_accelerationX,linear_accelerationY,linear_accelerationZ,magX,magY,magZ,gyroX,gyroY,gyroZ
1742912607.8135433,-0.000654878094792366,-0.0006918134167790413,0.00205916166305542,-150.69580078125,-84.94873046875,399.98779296875,0.91552734375,4.94384765625,0.244140625
1742912607.8582582,0.0003163674846291542,0.0005201473832130432,0.002025127410888672,-150.78125,-84.47265625,399.98779296875,0.732421875,4.8828125,0.244140625
1742912607.9032993,-0.0006492827087640762,-8.87131318449974e-05,0.000671088695526123,-150.74462890625,-85.46142578125,399.98779296875,0.79345703125,4.8828125,0.244140625
1742912607.948197,-0.0005184980109333992,-0.0006875097751617432,0.00029981136322021484,-149.7802734375,-84.53369140625,399.98779296875,0.8544921875,4.82177734375,0.18310546875
1742912607.9947445,0.0003304407000541687,-0.0017566196620464325,-0.0006655454635620117,-149.90234375,-84.60693359375,399.98779296875,0.8544921875,5.0048828125,0.244140625
1742912608.084308,-0.0006354423239827156,-0.0004070056602358818,0.001746535301208496,-149.42626953125,-83.6181640625,399.98779296875,0.8544921875,4.82177734375,0.30517578125
1742912608.128246,-0.00026478152722120285,-0.0005203308537602425,0.0025580525398254395,-149.951171875,-83.89892578125,399.98779296875,0.91552734375,5.06591796875,0.18310546875
1742912608.1731477,-0.00014035217463970184,0.0006887959316372871,-0.0009657740592956543,-149.64599609375,-83.82568359375,399.98779296875,0.91552734375,4.7607421875,0.30517578125
1742912608.2181318,-0.0008583478629589081,-0.00016295723617076874,0.0007309317588806152,-150.0732421875,-84.3017578125,399.98779296875,0.9765625,4.82177734375,0.1220703125
1742912608.2630591,-0.0007241079583764076,-0.0008805794641375542,0.002279520034790039,-149.4873046875,-84.04541015625,399.98779296875,1.03759765625,4.82177734375,0.244140625
1742912608.3094037,-0.0003519812598824501,-0.0005058664828538895,0.002241849899291992,-149.91455078125,-84.8876953125,399.98779296875,0.8544921875,5.06591796875,0.244140625
1742912608.3531966,-0.0004662163555622101,-0.001337873749434948,0.0016045570373535156,-149.5361328125,-83.9111328125,399.98779296875,0.91552734375,4.94384765625,0.244140625
1742912608.398222,-0.001178826205432415,-0.00011523347347974777,0.0006176233291625977,-150.32958984375,-85.7177734375,399.98779296875,0.9765625,4.7607421875,0.42724609375
1742912608.4435096,0.0002812901511788368,-0.0008336445316672325,0.0010876059532165527,-149.267578125,-83.740234375,399.98779296875,0.9765625,4.8828125,0.30517578125
1742912608.4881296,-0.0003236224874854088,-0.0010599708184599876,0.0016698837280273438,-150.10986328125,-85.1806640625,399.98779296875,0.8544921875,5.0048828125,0.18310546875
1742912608.5783374,0.0005220947787165642,-0.0008023455739021301,0.0027227401733398438,-150.52490234375,-83.77685546875,399.98779296875,1.03759765625,4.94384765625,0.18310546875
1742912608.6242242,-0.00020685046911239624,-0.0011492418125271797,-0.0011639595031738281,-150.67138671875,-84.89990234375,399.98779296875,0.9765625,4.82177734375,0.3662109375
1742912608.668197,-0.001043800264596939,-4.977267235517502e-05,-0.0015048980712890625,-150.0,-83.935546875,399.98779296875,0.91552734375,4.8828125,0.18310546875
1742912608.713175,-0.0004262840375304222,-0.0001690024510025978,0.0033220648765563965,-149.951171875,-84.97314453125,399.98779296875,0.8544921875,4.8828125,0.3662109375
1742912608.7591064,-0.0004192376509308815,-0.000166209414601326,0.0037473440170288086,-150.30517578125,-84.41162109375,399.98779296875,0.91552734375,4.82177734375,0.244140625
1742912608.8032176,-0.00029225554317235947,-0.001363988034427166,0.0012843608856201172,-150.50048828125,-84.423828125,399.98779296875,0.79345703125,5.0048828125,0.18310546875
1742912608.8484056,0.0005529439076781273,0.0005793990567326546,-0.004499375820159912,-150.01220703125,-84.02099609375,399.98779296875,0.91552734375,4.8828125,0.30517578125
1742912608.8947792,-0.0006567221134901047,-0.0008708089590072632,-0.0007033944129943848,-150.18310546875,-84.8876953125,399.98779296875,0.91552734375,4.7607421875,0.18310546875
1742912608.9392054,-0.0005258144810795784,0.0005842158570885658,0.00495070219039917,-150.3662109375,-84.423828125,399.98779296875,0.91552734375,4.94384765625,0.3662109375
1742912609.029328,-0.0015975972637534142,-0.00014575663954019547,0.0016274452209472656,-149.98779296875,-85.3515625,399.98779296875,0.8544921875,4.94384765625,0.1220703125
1742912609.0735345,-0.0003706645220518112,0.000697021372616291,-0.001400768756866455,-150.23193359375,-84.1064453125,399.98779296875,0.91552734375,4.94384765625,0.3662109375
1742912609.1181712,0.0003557782620191574,0.0008055530488491058,0.0006632804870605469,-150.0244140625,-84.60693359375,399.98779296875,0.9765625,5.0048828125,0.18310546875
1742912609.1631927,-0.0003704177215695381,0.00019197538495063782,0.0025731325149536133,-149.62158203125,-83.72802734375,399.98779296875,0.9765625,4.8828125,0.30517578125
1742912609.2089858,0.0001159152016043663,0.00030885450541973114,0.0020503997802734375,-150.146484375,-84.16748046875,399.98779296875,0.9765625,5.0048828125,0.30517578125
1742912609.253129,-0.000726369209587574,-5.64083456993103e-05,0.0011761188507080078,-150.244140625,-83.7890625,399.98779296875,0.9765625,4.82177734375,0.244140625
1742912609.2982247,0.0012064790353178978,-0.0004156334325671196,-0.0011243224143981934,-150.4638671875,-84.77783203125,399.98779296875,0.91552734375,4.82177734375,0.244140625
1742912609.3431652,-0.00013404153287410736,-0.0004087630659341812,0.0010551810264587402,-149.76806640625,-83.97216796875,399.98779296875,0.91552734375,4.94384765625,0.244140625
1742912609.388094,0.0005884896963834763,-0.00016190111637115479,0.002598404884338379,-150.2685546875,-84.5947265625,399.98779296875,0.91552734375,4.94384765625,0.18310546875
1742912609.4784937,-0.0007418161258101463,0.00032098498195409775,3.4332275390625e-05,-150.28076171875,-84.04541015625,399.98779296875,0.91552734375,4.82177734375,0.30517578125
1742912609.523187,-0.0004894491285085678,0.00043573230504989624,0.0001538395881652832,-149.70703125,-84.80224609375,399.98779296875,0.79345703125,4.82177734375,0.18310546875
1742912609.568208,-1.148320734500885e-06,0.0001884251832962036,-0.00020885467529296875,-149.8046875,-83.984375,399.98779296875,0.91552734375,4.94384765625,0.18310546875
1742912609.6138382,-0.0006013922393321991,0.0003053629770874977,3.4689903259277344e-05,-149.8046875,-84.375,399.98779296875,0.91552734375,4.7607421875,0.244140625
1742912609.6582503,-0.00011124182492494583,0.0003003152087330818,0.0018349289894104004,-149.4873046875,-84.2529296875,399.98779296875,0.8544921875,4.8828125,0.1220703125
1742912609.7034805,0.0003708070144057274,-0.0006650695577263832,0.0019246339797973633,-149.6826171875,-84.9365234375,399.98779296875,0.91552734375,4.7607421875,0.244140625
1742912609.7482018,-0.00011553242802619934,-0.000774129293859005,0.0004521608352661133,-149.35302734375,-83.99658203125,399.98779296875,0.9765625,4.8828125,0.3662109375
1742912609.7939255,0.0007267454639077187,-0.0005212286487221718,0.0012850761413574219,-150.62255859375,-84.8388671875,399.98779296875,0.91552734375,4.94384765625,0.244140625
1742912609.838436,-0.00048579275608062744,0.00032775476574897766,0.0004234910011291504,-150.15869140625,-84.1796875,399.98779296875,0.79345703125,4.7607421875,0.30517578125
1742912609.9282098,0.00048265792429447174,-3.782007843255997e-05,0.0010167360305786133,-150.537109375,-85.546875,399.98779296875,0.91552734375,4.82177734375,0.18310546875
1742912609.9734557,-0.00012558326125144958,-0.00039735250174999237,0.0007598400115966797,-150.09765625,-84.716796875,399.98779296875,0.91552734375,4.82177734375,0.30517578125
1742912610.0183167,-0.0003636125475168228,-0.00015067961066961288,0.0003871321678161621,-150.48828125,-84.716796875,399.98779296875,0.91552734375,4.7607421875,0.244140625
1742912610.06418,0.0007228711619973183,-0.0007484517991542816,-9.948015213012695e-05,-150.1953125,-84.5458984375,399.98779296875,0.91552734375,5.0048828125,0.3662109375
1742912610.108193,0.00047081802040338516,-0.0008561331778764725,0.0006224513053894043,-150.537109375,-84.97314453125,399.98779296875,0.9765625,4.7607421875,0.3662109375
1742912610.153131,-0.00037733279168605804,0.0007187016308307648,-0.00046831369400024414,-149.91455078125,-84.521484375,399.98779296875,0.8544921875,4.82177734375,0.18310546875
1742912610.198613,0.0007093781605362892,0.0010669799521565437,0.0015802979469299316,-151.220703125,-85.46142578125,399.98779296875,0.79345703125,4.7607421875,0.244140625
1742912610.2439506,-0.0006229262799024582,0.0005691330879926682,-0.0007268190383911133,-150.03662109375,-84.63134765625,399.98779296875,0.9765625,4.7607421875,0.244140625
1742912610.288183,0.0005878964439034462,0.00019956845790147781,0.001206040382385254,-150.25634765625,-85.07080078125,399.98779296875,0.91552734375,4.7607421875,0.30517578125
1742912610.3332667,-0.0008624522015452385,0.0004363749176263809,0.0007058978080749512,-149.4140625,-84.31396484375,399.98779296875,0.9765625,4.69970703125,0.18310546875
1742912610.4233088,0.0005924347788095474,-0.0008914163336157799,0.0010544061660766602,-150.25634765625,-84.82666015625,399.98779296875,0.9765625,4.94384765625,0.244140625
1742912610.4683554,-0.000257725827395916,8.373893797397614e-05,0.0005567669868469238,-150.5126953125,-84.75341796875,399.98779296875,0.8544921875,4.94384765625,0.42724609375
1742912610.5134115,-0.0008537294343113899,-0.00039785541594028473,0.0011478066444396973,-149.96337890625,-84.99755859375,399.98779296875,0.91552734375,4.82177734375,0.18310546875
1742912610.5582142,0.0007210662588477135,-0.00027122627943754196,-0.00019174814224243164,-150.2685546875,-84.41162109375,399.98779296875,0.8544921875,4.638671875,0.18310546875
1742912610.6031046,-0.0007314840331673622,-0.0009870585054159164,0.0012520551681518555,-150.244140625,-85.51025390625,399.98779296875,0.9765625,5.06591796875,0.244140625
1742912610.6497128,-0.0007193936035037041,0.00010973028838634491,0.0002709627151489258,-150.40283203125,-84.619140625,399.98779296875,0.91552734375,4.8828125,0.18310546875
1742912610.6940339,0.000132865272462368,-0.00121266208589077,0.001106858253479004,-150.29296875,-85.33935546875,399.98779296875,1.03759765625,4.69970703125,0.244140625
1742912610.738329,0.00025072135031223297,-0.0002321973443031311,0.00048828125,-150.69580078125,-84.46044921875,399.98779296875,0.79345703125,4.8828125,0.30517578125
1742912610.783316,0.00036663003265857697,0.0008521145209670067,0.0008403658866882324,-150.341796875,-85.205078125,399.98779296875,0.91552734375,4.638671875,0.18310546875
1742912610.8299272,-0.00035974569618701935,0.00023776665329933167,-1.3887882232666016e-05,-150.06103515625,-84.6435546875,399.98779296875,0.91552734375,4.82177734375,0.244140625
1742912610.9182863,0.0008467268198728561,-6.268732249736786e-06,0.0009467601776123047,-149.64599609375,-84.3994140625,399.98779296875,0.9765625,4.8828125,0.244140625
1742912610.9653757,0.0010728370398283005,0.0001138877123594284,0.00033086538314819336,-149.5361328125,-84.68017578125,399.98779296875,0.79345703125,4.7607421875,0.18310546875
1742912611.008268,-0.0001454222947359085,0.0008323211222887039,-0.0006350278854370117,-150.03662109375,-85.0830078125,399.98779296875,0.91552734375,4.82177734375,0.18310546875
1742912611.0532746,-0.0003831237554550171,0.00021830108016729355,0.0018965601921081543,-150.0244140625,-84.5947265625,399.98779296875,0.8544921875,4.7607421875,0.42724609375
1742912611.0998135,0.0004635769873857498,0.0006949035450816154,0.0010248422622680664,-150.1953125,-84.5947265625,399.98779296875,0.79345703125,4.7607421875,0.30517578125
1742912611.1435075,-0.00014434847980737686,0.00032325927168130875,0.001248002052307129,-150.0,-84.08203125,399.98779296875,0.9765625,4.94384765625,0.244140625
1742912611.1882074,-0.000502120703458786,7.781106978654861e-05,-0.0009335875511169434,-150.1220703125,-84.77783203125,399.98779296875,1.03759765625,4.638671875,0.30517578125
1742912611.2332773,0.0003465469926595688,-0.0001635802909731865,0.0002823472023010254,-150.4638671875,-84.1552734375,399.98779296875,0.8544921875,4.7607421875,0.244140625
1742912611.3233309,-0.0008597075939178467,7.922854274511337e-05,0.0007578730583190918,-149.1943359375,-84.47265625,399.98779296875,0.9765625,4.82177734375,0.18310546875
1742912611.3682928,-0.0012056557461619377,0.00019797123968601227,0.0007453560829162598,-149.67041015625,-84.21630859375,399.98779296875,0.8544921875,4.638671875,0.244140625
1742912611.4145985,1.4798715710639954e-05,-0.0038870899006724358,0.0021736621856689453,-150.3662109375,-84.53369140625,399.98779296875,0.79345703125,4.82177734375,0.244140625
1742912611.4592402,-0.0010659191757440567,0.0012193694710731506,0.003218233585357666,-150.0732421875,-84.60693359375,399.98779296875,0.91552734375,4.82177734375,0.42724609375
1742912611.503157,-0.0015285108238458633,-0.0015619955956935883,0.004125475883483887,-150.81787109375,-84.5458984375,399.98779296875,0.91552734375,4.7607421875,0.42724609375
1742912611.548612,-6.261467933654785e-05,0.0008648745715618134,-0.0011049509048461914,-150.37841796875,-84.46044921875,399.98779296875,0.9765625,4.82177734375,0.3662109375
1742912611.5933475,0.0006587356328964233,-0.0009502097964286804,-0.0019270777702331543,-150.32958984375,-84.3017578125,399.98779296875,1.03759765625,4.94384765625,0.30517578125
1742912611.6382127,0.000767899677157402,0.0006261803209781647,0.0021865367889404297,-149.89013671875,-84.08203125,399.98779296875,0.79345703125,4.8828125,0.244140625
1742912611.6832457,-8.516106754541397e-05,0.0012160930782556534,0.0007097721099853516,-150.23193359375,-84.72900390625,399.98779296875,0.8544921875,4.7607421875,0.42724609375
1742912611.7743852,-0.0003238590434193611,-0.001445164903998375,0.0010582208633422852,-149.8779296875,-84.94873046875,399.98779296875,0.9765625,4.7607421875,0.30517578125
1742912611.818174,0.0002817567437887192,0.0009797746315598488,-0.0005199313163757324,-149.560546875,-84.68017578125,399.98779296875,0.91552734375,4.82177734375,0.244140625
1742912611.8650475,0.00039715226739645004,-0.00023694615811109543,-0.0006313920021057129,-150.47607421875,-84.75341796875,399.98779296875,0.8544921875,4.94384765625,0.30517578125
1742912611.9082434,-0.000569833442568779,-0.00023302994668483734,-0.0007410049438476562,-150.76904296875,-84.50927734375,399.98779296875,0.91552734375,4.82177734375,0.30517578125
1742912611.953233,0.0005200589075684547,-0.0009494936093688011,0.0010720491409301758,-149.93896484375,-84.11865234375,399.98779296875,0.8544921875,4.82177734375,0.30517578125
1742912611.9984815,0.0006315158680081367,-0.0004535894840955734,0.0010543465614318848,-150.0244140625,-84.50927734375,399.98779296875,0.79345703125,4.7607421875,0.244140625
1742912612.0432472,0.0012213410809636116,0.00027422327548265457,0.0004366636276245117,-150.30517578125,-84.5458984375,399.98779296875,0.91552734375,5.0048828125,0.18310546875
1742912612.0882215,0.00012067984789609909,-0.0006907302886247635,0.00018936395645141602,-150.244140625,-84.716796875,399.98779296875,0.91552734375,4.82177734375,0.18310546875
1742912612.1331887,0.0014392640441656113,0.0002811076119542122,6.61611557006836e-05,-150.67138671875,-84.765625,399.98779296875,0.9765625,4.94384765625,0.244140625
1742912612.2233138,0.00045505352318286896,-0.00044385436922311783,0.0011455416679382324,-149.98779296875,-84.99755859375,399.98779296875,0.8544921875,4.82177734375,0.18310546875
1742912612.2682295,0.0008076895028352737,-0.0004365183413028717,4.6133995056152344e-05,-150.13427734375,-85.16845703125,399.98779296875,0.9765625,4.82177734375,0.18310546875
1742912612.3138528,0.00019407644867897034,-0.0005493555217981339,0.0006456375122070312,-150.08544921875,-84.4970703125,399.98779296875,0.9765625,4.8828125,0.244140625
1742912612.3583078,0.000911184586584568,-0.0010204855352640152,0.0014753341674804688,-150.5126953125,-85.14404296875,399.98779296875,0.91552734375,4.82177734375,0.244140625
1742912612.4032738,-0.00030440278351306915,-0.00040335487574338913,0.000850677490234375,-150.29296875,-84.46044921875,399.98779296875,0.8544921875,4.82177734375,0.18310546875
1742912612.4497352,-0.0006595291197299957,-0.00027663540095090866,-3.7550926208496094e-06,-150.86669921875,-85.24169921875,399.98779296875,0.9765625,4.8828125,0.244140625
1742912612.4940438,0.000671951100230217,0.0008084103465080261,-0.0004839301109313965,-150.09765625,-84.72900390625,399.98779296875,0.91552734375,4.94384765625,0.3662109375
1742912612.538282,-5.947146564722061e-05,-4.5320019125938416e-05,-0.0001157522201538086,-150.89111328125,-85.0830078125,399.98779296875,0.91552734375,4.8828125,0.244140625
1742912612.583317,0.0003016693517565727,0.00031558703631162643,-0.0005940794944763184,-150.4638671875,-84.7900390625,399.98779296875,0.8544921875,4.8828125,0.244140625
1742912612.6733289,0.0008969465270638466,0.000430423766374588,-0.00022411346435546875,-150.35400390625,-85.15625,399.98779296875,0.8544921875,4.8828125,0.30517578125
1742912612.7182102,0.0010021738708019257,0.0003032563254237175,-0.0009407401084899902,-150.76904296875,-85.09521484375,399.98779296875,0.79345703125,4.8828125,0.18310546875
1742912612.763893,-9.486451745033264e-05,0.0005383491516113281,-0.00020486116409301758,-150.52490234375,-85.25390625,399.98779296875,0.8544921875,4.8828125,0.18310546875
1742912612.8082974,0.0007470715790987015,-0.00019086524844169617,0.0013592243194580078,-149.9755859375,-84.5703125,399.98779296875,0.8544921875,4.94384765625,0.244140625
1742912612.8544686,0.00013446062803268433,-0.00042781606316566467,0.0003763437271118164,-150.50048828125,-85.3759765625,399.98779296875,0.91552734375,4.94384765625,0.3662109375
1742912612.898454,-0.002268814481794834,-0.0013811653479933739,0.0007302761077880859,-149.96337890625,-84.5458984375,399.98779296875,0.9765625,4.82177734375,0.30517578125
1742912612.9432378,-0.0006706295534968376,0.0022432422265410423,0.000718235969543457,-150.30517578125,-85.04638671875,399.98779296875,0.9765625,4.82177734375,0.244140625
