Timestamp,linear_accelerationX,linear_accelerationY,linear_accelerationZ,magX,magY,magZ,gyroX,gyroY,gyroZ
1743111658.9021356,0.302306592464447,0.12425921857357025,-0.7372421026229858,41.73583984375,23.27880859375,81.99462890625,2.13623046875,4.21142578125,2.685546875
1743111659.0191758,0.2806224822998047,0.1328900307416916,-0.7333399057388306,42.0654296875,23.01025390625,81.84814453125,4.150390625,4.8828125,-2.74658203125
1743111659.0208118,0.27982577681541443,0.1329745054244995,-0.7206183075904846,42.24853515625,23.42529296875,82.2998046875,3.2958984375,3.7841796875,-2.38037109375
1743111659.0787997,0.24998950958251953,0.1217726320028305,-0.6844566464424133,41.9677734375,23.3154296875,82.51953125,3.173828125,2.197265625,-2.3193359375
1743111659.139138,0.2873956561088562,0.16814106702804565,-0.6942726373672485,42.0166015625,23.291015625,82.18994140625,-2.0751953125,-3.35693359375,-11.04736328125
1743111659.1411338,0.2379857301712036,0.06992004811763763,-0.6311744451522827,42.5048828125,23.62060546875,82.9345703125,-4.5166015625,-4.150390625,5.859375
1743111659.2591994,0.242335706949234,0.06816408038139343,-0.614739179611206,42.32177734375,24.1455078125,82.18994140625,1.52587890625,4.0283203125,4.82177734375
1743111659.261183,0.2767469882965088,0.07424056529998779,-0.6379528045654297,41.9921875,23.291015625,81.70166015625,3.90625,6.9580078125,4.33349609375
1743111659.3200924,0.2674906253814697,0.12331549823284149,-0.6274081468582153,42.12646484375,23.1201171875,83.06884765625,3.23486328125,6.2255859375,0.0
1743111659.3211164,0.2605482041835785,0.07685776054859161,-0.6055127382278442,42.3095703125,22.8515625,83.26416015625,-1.220703125,5.7373046875,-2.9296875
1743111659.439305,0.26704636216163635,0.07882881164550781,-0.6090702414512634,42.12646484375,23.4619140625,82.373046875,1.0986328125,6.34765625,-8.9111328125
1743111659.4402578,0.24438437819480896,0.05999816954135895,-0.5824357271194458,42.236328125,23.388671875,82.6416015625,-2.197265625,4.21142578125,6.7138671875
1743111659.5598085,0.2427460253238678,0.11351035535335541,-0.5798918008804321,41.9921875,23.13232421875,83.1787109375,4.638671875,7.8125,2.86865234375
1743111659.6204655,0.2717481851577759,0.1346842646598816,-0.5968384742736816,42.1142578125,22.8759765625,83.82568359375,5.126953125,6.28662109375,-1.28173828125
1743111659.679758,0.21251249313354492,0.06270751357078552,-0.5528783798217773,42.29736328125,23.53515625,82.62939453125,2.01416015625,6.16455078125,4.45556640625
1743111659.799236,0.252579003572464,0.08520133793354034,-0.590920627117157,41.76025390625,23.33984375,83.3740234375,-0.42724609375,2.50244140625,13.7939453125
1743111659.801287,0.21635010838508606,0.10792362689971924,-0.5421362519264221,42.10205078125,23.01025390625,83.1298828125,-1.15966796875,0.91552734375,1.64794921875
1743111659.802201,0.2083321213722229,0.09821629524230957,-0.5290935039520264,42.41943359375,22.64404296875,83.69140625,1.03759765625,4.21142578125,-2.44140625
