Timestamp,Event,linAccMag
1747769219.871877,,0.6769295938035846
1747769219.988651,Start,1.5729807516321892
1747769219.988651,,1.5729807516321892
1747769219.9907095,End,1.0954698204718267
1747769219.9907095,,1.0954698204718267
1747769219.9917471,,1.4515773664042235
1747769220.0503092,,0.47148438003018167
1747769220.1702425,,0.47777756338297556
1747769220.1729774,,0.36560887434807887
1747769220.2301285,,0.6052902834536187
1747769220.2904465,,0.714630300878114
1747769220.2914455,,1.2838392780880326
1747769220.3506148,Start,2.302666455901125
1747769220.3506148,,2.302666455901125
1747769220.4135497,,1.9627688999408714
1747769220.4748204,End,1.2856331725810315
1747769220.4748204,,1.2856331725810315
1747769220.5300384,,0.9110600450639635
1747769220.589947,,1.0332170391134108
1747769220.5914505,,1.0731360667087897
1747769220.7079785,,1.120258601707895
1747769220.70998,,1.0327049891483577
1747769220.8291724,,0.983917413728616
1747769220.830177,,1.0737182379765662
1747769220.889792,,0.9467059072241015
1747769220.949394,,0.8810524799510883
1747769220.951898,,0.827043976454318
1747769221.010103,,0.8273612826069835
1747769221.070887,,0.8517543233974951
1747769221.1308033,,0.7206466818204601
1747769221.1318057,,0.8139433425947608
1747769221.1965008,,0.6608028944702892
1747769221.2503867,,0.667351174469237
1747769221.3099468,,0.6450385471666943
1747769221.3754845,,0.635767288544069
1747769221.4310992,,0.606668008408041
1747769221.43477,,0.5735058838458734
1747769221.4904895,,0.5346763885705744
1747769221.5564694,,0.49200933787764106
1747769221.6098554,,0.48427361547566117
1747769221.6704443,,0.4561230513363514
1747769221.731657,,0.471360808891734
1747769221.849365,,0.5126176837357362
1747769221.9099123,,0.430983972948481
1747769221.9118197,,0.5453297928474699
1747769221.912891,,0.49013771386626215
1747769221.9702616,,0.548964194441058
1747769222.0319521,,0.6607284604328119
1747769222.0324929,,0.26403034164527445
1747769222.090381,,0.7219595184044565
1747769222.1497312,,0.6218137230437059
1747769222.2104218,,0.297599786524596
1747769222.281537,,0.48430832661275264
1747769222.3336947,,0.7275040318660014
1747769222.391886,,1.154014268461125
1747769222.391886,Start,1.8962347694910355
1747769222.391886,,1.8962347694910355
1747769222.5099108,,1.5575989419908742
1747769222.5119095,,2.5469081426950266
1747769222.5702417,End,0.7933371912209632
1747769222.5702417,,0.7933371912209632
1747769222.6316535,Start,2.207604654916023
1747769222.6316535,,2.207604654916023
1747769222.6895432,End,0.8341227479162597
1747769222.6895432,,0.8341227479162597
1747769222.6980503,Start,1.979582586263417
1747769222.6980503,,1.979582586263417
1747769222.7509482,End,0.8808028272625618
1747769222.7509482,,0.8808028272625618
1747769222.8098311,,0.8249213844545533
1747769222.8712528,,0.7983301815733136
1747769222.9305816,,0.7961422988800748
1747769222.9387794,,0.7590021716001479
1747769222.9902456,,0.7330453147952941
1747769223.109041,,0.7132561554819603
1747769223.1110203,,0.6856816553313407
1747769223.2298315,,0.6692183658586455
1747769223.231372,,0.6451748768055114
1747769223.233418,,0.6265718287758684
1747769223.3504598,,0.6059852886898416
1747769223.3529708,,0.5879947181695606
1747769223.416613,,0.567717628952033
1747769223.4705844,,0.5496758747825197
1747769223.529824,,0.5311413080195788
1747769223.5316038,,0.5132458311862528
1747769223.5915043,,0.498401000019104
1747769223.6516428,,0.4807378223193848
1747769223.8284705,,0.4642737368074358
1747769223.8945017,,0.45096857654243083
1747769223.8945017,,0.43412569517981997
1747769223.9503164,,0.41843614017299907
1747769224.0085187,,0.4044253240932749
1747769224.0102086,,0.38956031732425567
1747769224.0121167,,0.3772997526218876
1747769224.0697646,,0.36398415611576296
1747769224.1898637,,0.3504216032718417
1747769224.19087,,0.3385175642670187
1747769224.197888,,0.3271774444766613
1747769224.3102705,,0.31309037368516407
1747769224.3174765,,0.3030661542290322
1747769224.3701568,,0.2898898111867132
1747769224.3717382,,0.27885034244109425
1747769224.4897838,,0.2694639666872552
1747769224.4920511,,0.25719589418357386
1747769224.5501325,,0.2484735545763223
1747769224.616601,,0.23831903761478296
1747769224.7298965,,0.22910880825595373
1747769224.731897,,0.2187934926012501
1747769224.7891915,,0.21136600604840408
1747769224.791545,,0.2017949323946687
1747769224.8541625,,0.1912490255692096
1747769225.0285118,,0.18513673163910088
1747769225.0300922,,0.17688185343050306
1747769225.032655,,0.1665164122680357
1747769225.0345142,,0.1594165183184168
1747769225.089827,,0.1525922172522129
1747769225.1500864,,0.14616170831847167
1747769225.209924,,0.13793628937476204
1747769225.2759526,,0.1309691557148031
1747769225.3295937,,0.12496093237001386
1747769225.3318489,,0.11716790350423482
1747769225.3895133,,0.1110025143262195
1747769225.4492724,,0.10604294916511207
1747769225.629002,,0.09926497244470701
1747769225.6302588,,0.09380065835513789
1747769225.6319456,,0.08877214333849266
1747769225.6344337,,0.0810129152520811
1747769225.7484117,,0.07683724482391402
1747769225.7504125,,0.07144710011852298
1747769225.8109405,,0.06706934933297393
1747769225.8704407,,0.06191871154494454
1747769225.9309895,,0.05700632510948014
1747769225.9319897,,0.05290225854976737
1747769225.990318,,0.04778622107549059
1747769226.050465,,0.04442417481315246
1747769226.109872,,0.039387884121624035
1747769226.1716595,,0.03628317058802665
1747769226.231778,,0.03185700165375732
1747769226.231778,,0.02901182636388621
1747769226.290126,,0.02469380838280196
1747769226.356224,,0.022940224775195882
1747769226.4097767,,0.02093346428614166
1747769226.5316124,,0.01783441015657072
1747769226.5316124,,0.017240950590937405
1747769226.5329764,,0.016395799718370834
1747769226.5903609,,0.015287266596871435
1747769226.6500132,,0.015087247422716176
1747769226.7099876,,0.016406334102302918
1747769226.7756572,,0.016320432301822327
1747769226.8316858,,0.017202045547843593
1747769226.8377018,,0.01925290859935423
1747769226.949624,,0.020531353359007375
1747769226.9516299,,0.02068650736610638
1747769227.0095966,,0.02210220517392619
1747769227.070802,,0.026174332212435914
1747769227.1325667,,0.02628509331083129
1747769227.1325667,,0.02951190440698877
1747769227.1959345,,0.032669949670504794
1747769227.3084135,,0.07151231418146556
1747769227.3111215,,0.3487930350968518
1747769227.369806,,0.23520095034869692
1747769227.3713953,,0.2840114955022227
1747769227.4318762,,0.16811469916718927
1747769227.5508265,,0.8505222023448754
1747769227.6094954,,1.1571749605703954
1747769227.7286432,,1.2948752048527619
1747769227.731644,,1.0253594466732838
1747769227.736938,,0.5888394936080622
1747769227.7379315,,0.9674442016590772
1747769227.7899928,,1.2920383459035372
1747769227.8497329,Start,1.5148321159591362
1747769227.8497329,,1.5148321159591362
1747769227.909627,,1.5271032650858987
1747769227.969365,,1.675106604838871
1747769227.9713733,,1.5839590084958457
1747769228.0906565,,1.6244906116066167
1747769228.1499536,End,1.4145916824370115
1747769228.1499536,,1.4145916824370115
1747769228.1515565,,1.3049169904699554
1747769228.210239,,1.3377303389419228
1747769228.2690663,,1.172679530129367
1747769228.271578,,1.1631358304773987
1747769228.4503376,,1.1408529458483858
1747769228.4518423,,1.0619433757837735
1747769228.4593065,,1.0526172609232964
1747769228.5694458,,0.9918155568708661
1747769228.5708306,,0.9636706762279127
1747769228.5728369,,0.9261525329866194
1747769228.6295242,,0.917376525292988
1747769228.6968133,,0.8596163062671971
1747769228.7526023,,0.9188734277614523
1747769228.8098285,,0.7801408347440637
1747769228.8689873,,0.7692593902055349
1747769228.870332,,0.7065259398692405
1747769228.929513,,0.7101080772592407
1747769228.9898236,,0.6867318632508043
1747769229.1100388,,0.6586362980585263
1747769229.1126292,,0.6422168398274414
1747769229.1696203,,0.6065345867853473
1747769229.2307563,,0.5966160943332766
1747769229.2350185,,0.5425853032728803
1747769229.410521,,0.5769239088178912
1747769229.413162,,0.5303484921037235
1747769229.4137037,,0.5190151909544929
1747769229.469298,,0.5119553960821188
1747769229.4716213,,0.5547530471037068
1747769229.5881653,,0.539709126317815
1747769229.5899699,,0.49757247983094066
1747769229.649936,,0.4999350458840791
1747769229.7179594,,0.32125424676961606
1747769229.7701705,,0.7365189797969074
1747769229.7701705,,0.8003149835574106
1747769229.8879056,,0.8920109059084914
1747769229.889906,,1.233366683817502
1747769230.013136,Start,2.140460385746331
1747769230.013136,,2.140460385746331
1747769230.013649,,2.908120610010616
1747769230.0707853,,2.966372039916423
1747769230.078136,,3.55447069143099
1747769230.1294854,,3.3835419766924875
1747769230.1894987,,2.19804841467061
1747769230.2501242,End,0.6543122527648335
1747769230.2501242,,0.6543122527648335
1747769230.3148313,,0.8168806021165825
1747769230.370194,,0.6252748838370744
1747769230.430371,,0.6696364493039446
1747769230.4317517,,0.6883458384695246
1747769230.489221,,0.6005417365701415
1747769230.5561914,,0.6161151676625806
1747769230.6096425,,0.617993963209049
1747769230.6706133,,0.58447714544246
1747769230.6716452,,0.5752050084412951
1747769230.7301674,,0.5533565927400911
1747769230.847707,,0.5344688179892888
1747769230.84971,,0.5213620035193389
1747769230.970459,,0.4968236093481
1747769230.970459,,0.4851574538091826
1747769230.9759796,,0.46588879314718656
1747769231.0358024,,0.4475373096361767
1747769231.0891361,,0.4347430268304689
1747769231.1496766,,0.41915473535392883
1747769231.2098172,,0.40348430108492234
1747769231.2696881,,0.3875137318608254
1747769231.2749631,,0.3707377622657188
1747769231.3299887,,0.35897001272933143
1747769231.3894937,,0.34881653350507663
1747769231.5084236,,0.3371807885562604
1747769231.5691447,,0.3270309474536206
1747769231.5712872,,0.3132403508529196
1747769231.6302495,,0.3031925588923469
1747769231.6302495,,0.29078604469550723
1747769231.6918395,,0.2834416992998358
1747769231.7498457,,0.27201424093505144
1747769231.8098636,,0.2598486873183122
1747769231.8698034,,0.24731934457897825
1747769231.9309447,,0.23915116329343905
1747769231.9330063,,0.22826685740453118
1747769231.990415,,0.2197936422229844
1747769232.049328,,0.21158250088378847
1747769232.1096218,,0.20174811091020578
1747769232.111238,,0.19124697835303306
1747769232.1701193,,0.18374053536841303
1747769232.2339098,,0.17195421049372003
1747769232.2896745,,0.16994225742708857
1747769232.3494134,,0.16021350561999828
1747769232.4161375,,0.15320794650640276
1747769232.4694536,,0.1421722428967621
1747769232.470499,,0.14124316788766927
1747769232.5293102,,0.13182331370186484
1747769232.58981,,0.12748156904395885
1747769232.6496422,,0.11916386336432637
1747769232.716,,0.1137212406475758
1747769232.7692318,,0.10789305993116212
1747769232.8285146,,0.10287731615871974
1747769232.830515,,0.09440602618805471
1747769232.949961,,0.09156207581180952
1747769232.952454,,0.08232775556079383
1747769233.011301,,0.07803344187898902
1747769233.0177002,,0.07701125344130734
1747769233.0690932,,0.0678754473381004
1747769233.1295884,,0.06729758808895898
1747769233.1892836,,0.059149477205928704
1747769233.257953,,0.05355772082177304
1747769233.3097,,0.052540919929841945
1747769233.4282854,,0.048151560282888625
1747769233.4302862,,0.04436194164268303
1747769233.43179,,0.039594257918405366
1747769233.4891124,,0.03597729885037744
1747769233.6683176,,0.032746664644818735
1747769233.669542,,0.028716033692611914
1747769233.6715434,,0.02567315783271734
1747769233.6736474,,0.021592465719283492
1747769233.7292514,,0.018104152836128644
1747769233.7896283,,0.015610428488848358
1747769233.8496625,,0.013348792518447053
1747769233.9103577,,0.009820771789994583
1747769233.9718528,,0.0082843569792275
1747769233.9729316,,0.00749955434940911
1747769234.0363612,,0.006291818860538829
1747769234.0896256,,0.006651241707019679
1747769234.1486957,,0.00715697156308129
1747769234.2119138,,0.008996221262232314
1747769234.2703278,,0.012035772080196891
1747769234.2718308,,0.014345291012058154
1747769234.3292015,,0.015598735344398677
1747769234.3961864,,0.017421981245414435
1747769234.4491763,,0.019127360056974598
1747769234.5130417,,0.02288684330636374
1747769234.5697381,,0.024453218661538403
1747769234.5717385,,0.028140276347037592
1747769234.6305833,,0.029737169224979827
1747769234.6894577,,0.029549293580474145
1747769234.7493262,,0.0333523842480171
1747769234.8087502,,0.03227734511217678
1747769234.8718839,,0.033762659029357225
1747769234.8718839,,0.03551483879291006
1747769234.9895716,,0.039321070988749394
1747769235.048978,,0.03865560447372428
1747769235.0505638,,0.04098263466856421
1747769235.1098635,,0.041197132366290426
1747769235.111468,,0.04139624832759202
1747769235.2280893,,0.043117211478346525
1747769235.2300904,,0.044416002132896475
1747769235.3487968,,0.044160702326555966
1747769235.3498359,,0.04503894091423085
1747769235.4087358,,0.047800996117121915
1747769235.4717486,,0.04642023140151042
1747769235.4717486,,0.05082597894905065
1747769235.529747,,0.049559021398472215
1747769235.5889993,,0.050121098547750945
1747769235.6495357,,0.0512110879652011
1747769235.7091885,,0.0530910734605376
1747769235.7685633,,0.05292651511709657
1747769235.8322637,,0.05468193460676513
1747769235.8336403,,0.05480552600482362
1747769235.8894794,,0.05489973544830199
1747769235.9497867,,0.05458074508679643
1747769236.0690908,,0.05544976810648634
1747769236.0700917,,0.05521968582649682
1747769236.0715985,,0.05697383214835596
1747769236.135317,,0.057248220791288676
1747769236.1935656,,0.05532410818629712
1747769236.2494743,,0.05744819329504317
1747769236.3090458,,0.058102386824630724
1747769236.3104043,,0.057733251629277095
1747769236.3696544,,0.05796593851299935
1747769236.4288683,,0.05785953085396389
1747769236.4929914,,0.06000526961207876
1747769236.5494483,,0.05819908152365716
1747769236.609215,,0.060113013097020884
1747769236.6174958,,0.05933488530149076
1747769236.6695693,,0.06081331630501454
1747769236.7294981,,0.05923073347522749
1747769236.7927501,,0.05977807406702253
1747769236.8494763,,0.059752213017503775
1747769236.914075,,0.05882376829977661
1747769236.9685652,,0.06046811089254709
1747769236.9705682,,0.05782252091527966
1747769237.0287266,,0.06176423651655876
1747769237.0975046,,0.05980389878516564
1747769237.1496975,,0.06019489527745344
1747769237.2683086,,0.06030459844905855
1747769237.2696936,,0.06010317352823684
1747769237.2720716,,0.05817025940731514
1747769237.3880587,,0.06052271483802484
1747769237.3896883,,0.05924579195240014
1747769237.4491963,,0.05888092194357549
1747769237.5090573,,0.057149101364350016
1747769237.510057,,0.057948848963358966
1747769237.5688524,,0.05964606037021652
1747769237.6288567,,0.06000906404785155
1747769237.6890619,,0.059412307682316756
1747769237.8089132,,0.056096896548241064
1747769237.8107326,,0.057083683836545794
1747769237.8112576,,0.05956156461527846
1747769237.8694227,,0.05712886106529944
1747769237.9288402,,0.05831490804596175
1747769237.989752,,0.05716748333451115
1747769238.049483,,0.05490794848185458
1747769238.1096547,,0.053849267274998294
1747769238.1106544,,0.05837396979257058
1747769238.22769,,0.055508030452917655
1747769238.229698,,0.056568961562253946
1747769238.2958705,,0.05641404935688417
1747769238.3494358,,0.056881235650441515
1747769238.4092326,,0.056189071027576684
1747769238.469019,,0.05504363321395522
1747769238.4700148,,0.05395089130567376
1747769238.530168,,0.053419173568665726
1747769238.589311,,0.055569270798777624
1747769238.6492774,,0.054187058301476666
1747769238.709802,,0.053971890820924955
1747769238.7108243,,0.053961839555865476
1747769238.7768586,,0.05196055425479886
1747769238.8296611,,0.05388896187010348
1747769238.8894203,,0.052599222438055385
1747769238.9489417,,0.05269662854984961
1747769238.9499469,,0.05222491261857029
1747769239.009251,,0.05406004786781874
1747769239.1283078,,0.048960084340720245
1747769239.1893234,,0.050959939279427886
1747769239.1970332,,0.05039461143861509
1747769239.2490735,,0.04995594647643342
1747769239.3087506,,0.04986826044284876
1747769239.310751,,0.0503156019864012
1747769239.370571,,0.050790847173766876
1747769239.429788,,0.048361089993812764
1747769239.4890985,,0.04805066194370242
1747769239.5559697,,0.0478842376159879
1747769239.6090088,,0.04772264672621104
1747769239.6111517,,0.047814783221673395
1747769239.6729724,,0.04818222108669998
1747769239.7295423,,0.04603565238042373
1747769239.7888355,,0.04565508517439311
1747769239.9081793,,0.0472164238368745
1747769239.909754,,0.04538350316506081
1747769239.9113328,,0.04508512046237817
1747769239.9696248,,0.044822239031348916
1747769240.0321455,,0.044898883966243246
1747769240.0894136,,0.042812383556302944
1747769240.1489563,,0.04386850597641315
1747769240.2089064,,0.04475121727847338
1747769240.210907,,0.04268068302299528
1747769240.3291166,,0.041183755057700354
1747769240.3382835,,0.040694229588256935
1747769240.3896854,,0.041638611947111666
1747769240.450088,,0.04238884375317266
1747769240.4528246,,0.041636291334549685
1747769240.5093803,,0.04166732132053217
1747769240.5690277,,0.039177313047977017
1747769240.6290524,,0.03953058682064987
1747769240.7472072,,0.0387356366549604
1747769240.7490332,,0.040350645631925676
1747769240.7512617,,0.03741617719182609
1747769240.8089414,,0.022203554856108074
1747769240.8688972,,0.08005248632077461
1747769240.9292324,,0.08305099454013769
1747769240.9921846,,0.09795228534497948
1747769241.107397,,0.028067379003107396
1747769241.1092992,,0.05835186473517626
1747769241.110303,,0.05256434910051164
1747769241.1691852,,0.032966137870635875
1747769241.235907,,0.04586106124861269
1747769241.2943754,,0.15861857699529597
1747769241.350374,,1.2226161080718334
1747769241.408317,,0.8420734647316026
1747769241.4680943,,0.5751529176619934
1747769241.4694536,,0.29771185881333867
1747769241.5288432,,0.509938384866266
1747769241.5892737,,0.8485061019578655
1747769241.650496,,0.8759847214936042
1747769241.651013,,1.1156479951274945
1747769241.715663,Start,2.0140163589425106
1747769241.715663,,2.0140163589425106
1747769241.7687552,End,1.2693267324982476
1747769241.7687552,,1.2693267324982476
1747769241.8290446,Start,1.5836278979680145
1747769241.8290446,,1.5836278979680145
1747769241.8885732,End,1.2192143406637217
1747769241.8885732,,1.2192143406637217
1747769241.9510202,Start,1.6107509409211942
1747769241.9510202,,1.6107509409211942
1747769242.0090814,End,1.1005812416262197
1747769242.0090814,,1.1005812416262197
1747769242.010081,,1.348845774044734
1747769242.075385,,1.0834932741468992
1747769242.1290848,,1.14076148935012
1747769242.189291,,1.1883245518545666
1747769242.250115,,0.9710650678035727
1747769242.250115,,1.0569858291013414
1747769242.3094115,,0.8743606206555876
1747769242.3689914,,0.9717302621891774
1747769242.4290147,,0.8377259074802741
1747769242.4958034,,0.8571649893544931
1747769242.5537612,,0.7552014921466219
1747769242.5537612,,0.7839369949058566
1747769242.6085656,,0.7282133705223371
1747769242.6693552,,0.7048706366706652
1747769242.7285872,,0.7025183670921661
1747769242.7889118,,0.661835567957395
1747769242.8487535,,0.7130070111492266
1747769242.9090593,,0.5844406392985505
1747769243.027333,,0.5078296829846105
1747769243.0296035,,0.573516861211971
1747769243.0308094,,0.35331217352935745
1747769243.0890388,,0.4399182764920061
1747769243.1490483,,0.45693139632650676
1747769243.2102096,,0.333283075849012
1747769243.2102096,,0.392547136424032
1747769243.2687626,,0.42205599425968227
1747769243.3287337,,0.3492757133400972
1747769243.4474416,,0.33231283706149745
1747769243.449579,,0.3327148721677209
1747769243.4583585,,0.29588147549615806
1747769243.51088,,0.33695025205697543
1747769243.5698652,,0.26307546004167537
1747769243.6304038,,0.6093936212003696
1747769243.6889646,,0.46314868708069445
1747769243.7487476,,0.5200208852149145
1747769243.7507517,,0.4554796770703844
1747769243.8085399,,0.36681280104096853
1747769243.869831,,0.6131821486880931
1747769243.9891346,,0.48243587764592594
1747769243.9907362,,0.5399078302880402
1747769244.0493493,,0.8561388032312351
1747769244.0505002,,0.8119887208600091
1747769244.1093638,Start,2.0392852392942378
1747769244.1093638,,2.0392852392942378
1747769244.1689398,End,1.224029713783238
1747769244.1689398,,1.224029713783238
1747769244.288136,Start,2.5910872048389733
1747769244.288136,,2.5910872048389733
1747769244.2896645,,1.7921635424997568
1747769244.3481607,End,0.6941254640104225
1747769244.3481607,,0.6941254640104225
1747769244.3574893,Start,1.9384575598818046
1747769244.3574893,,1.9384575598818046
1747769244.4081662,End,0.892847102552939
1747769244.4081662,,0.892847102552939
1747769244.4698105,,0.9313440227918155
1747769244.5310805,,0.9558488880125686
1747769244.5889492,,0.8824244099591085
1747769244.590497,,0.8635183085335117
1747769244.6555135,,0.8609910154845677
1747769244.709686,,0.8093684221674456
1747769244.7686381,,0.7989184591393234
1747769244.8870828,,0.7721525239565826
1747769244.948018,,0.7482079565752121
1747769244.9500184,,0.7282890044706742
1747769244.9516096,,0.7050881885925093
1747769245.0152285,,0.6871024316498604
1747769245.0686774,,0.6634968365015167
1747769245.1378286,,0.6463262084811174
1747769245.1891425,,0.6272876941256267
1747769245.2489402,,0.6095815218815549
1747769245.2504802,,0.5900355261369948
1747769245.308755,,0.5733429173037221
1747769245.3688164,,0.5551902223691558
1747769245.4289052,,0.5372961439371542
1747769245.4968822,,0.5224640223771687
1747769245.54887,,0.503575868936036
1747769245.5498698,,0.4904334379731417
1747769245.6084309,,0.4748126681832743
1747769245.7275045,,0.4588911680202203
1747769245.7290957,,0.444192330563708
1747769245.793742,,0.42899101277296176
1747769245.8492515,,0.4150454598212449
1747769245.8502536,,0.4035829343353687
1747769245.9088476,,0.3892257968237698
1747769245.975856,,0.37728250675558145
1747769246.0916054,,0.3655607775006375
1747769246.1502972,,0.35280442290137337
1747769246.1502972,,0.33972899187832134
1747769246.1518023,,0.326529690773196
1747769246.208684,,0.31893030491984076
1747769246.2699835,,0.30666180271425525
1747769246.3354886,,0.2969495798154522
1747769246.3963816,,0.28703212888272855
1747769246.5079691,,0.26825642501219726
1747769246.5089788,,0.2679557930826291
1747769246.511534,,0.25906923719697655
1747769246.5686688,,0.2486195091757507
1747769246.6288261,,0.23694223889140006
1747769246.6889343,,0.22878642396960522
1747769246.7493756,,0.21849831052659066
1747769246.7503684,,0.2110159452246298
1747769246.8683734,,0.20335758776382146
1747769246.9285417,,0.19482772498004786
1747769246.9871702,,0.189378211683287
1747769246.9891734,,0.18071167872920116
1747769247.0497227,,0.17432842419231387
1747769247.0517209,,0.16578818662831532
1747769247.115427,,0.1608754791538077
1747769247.1685019,,0.1534210642323436
1747769247.228656,,0.14788124070771974
1747769247.28952,,0.14041473633769874
1747769247.3485806,,0.134436127786297
1747769247.3505812,,0.13000292330651786
1747769247.4117148,,0.12334206321578133
1747769247.4703693,,0.12042167973192999
1747769247.5286644,,0.11408799820177565
1747769247.588313,,0.10911868273594097
1747769247.6488008,,0.10447813953159057
1747769247.6658638,,0.10115413313065728
1747769247.7694123,,0.09304975383925576
1747769247.7704675,,0.09174847060908158
1747769247.8289194,,0.08808220609715768
1747769247.8883204,,0.08420007751641696
1747769247.8903234,,0.08096257798759664
1747769247.9529626,,0.07586961672615572
1747769248.008907,,0.07327832571998112
1747769248.0685744,,0.06998415414206095
1747769248.1289127,,0.0665667582957395
1747769248.1879566,,0.06409906451332745
1747769248.1901367,,0.06154596879346568
1747769248.2480435,,0.059178990026508435
1747769248.3086147,,0.056070754378364965
1747769248.374662,,0.054372637810144016
1747769248.4288745,,0.05342919756033121
