Timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
1747769746.7836862,-0.036376953125,-0.4735107421875,0.0965576171875,5.55419921875,-5.92041015625,-27.52685546875
1747769746.823648,-0.0523681640625,-0.7794189453125,0.0772705078125,-47.18017578125,17.2119140625,39.0625
1747769746.8636794,-0.2159423828125,-1.1702880859375,-0.023193359375,-0.244140625,29.47998046875,60.60791015625
1747769746.923518,0.06298828125,-1.16015625,0.27099609375,-7.2021484375,17.822265625,63.65966796875
1747769746.963884,-0.03173828125,-1.0224609375,0.109130859375,-15.93017578125,-5.4931640625,5.79833984375
1747769747.043518,0.0164794921875,-0.9696044921875,0.066162109375,-20.56884765625,28.3203125,30.517578125
1747769747.0846066,-0.014892578125,-1.0126953125,0.1534423828125,-32.958984375,17.88330078125,23.4375
1747769747.1243927,0.033447265625,-1.0394287109375,0.0670166015625,-43.45703125,15.56396484375,24.4140625
1747769747.1845167,0.0179443359375,-1.0267333984375,0.3240966796875,-19.71435546875,1.64794921875,21.05712890625
1747769747.2229831,0.069091796875,-1.118408203125,0.1773681640625,-22.5830078125,-0.8544921875,-5.79833984375
1747769747.2846375,-0.0633544921875,-1.5361328125,0.1424560546875,46.2646484375,-28.50341796875,-3.173828125
1747769747.3236854,-0.3690185546875,-2.09814453125,-0.026611328125,119.32373046875,-33.935546875,-162.17041015625
1747769753.1827455,0.1473388671875,-0.4593505859375,-0.6739501953125,-97.22900390625,33.935546875,46.93603515625
1747769753.1837454,0.1500244140625,-0.271484375,-0.773681640625,93.017578125,8.85009765625,0.54931640625
1747769753.2434254,0.29248046875,-0.3216552734375,-0.848388671875,52.91748046875,17.333984375,35.2783203125
1747769753.3622296,0.274169921875,-0.171142578125,-0.8802490234375,18.6767578125,13.427734375,3.173828125
1747769753.3632548,0.47216796875,-0.112060546875,-0.844970703125,-33.447265625,49.8046875,-73.2421875
1747769753.3648798,0.2327880859375,-0.008544921875,-0.6961669921875,-34.72900390625,-1.52587890625,19.8974609375
1747769753.4233303,0.101318359375,-0.1407470703125,-0.553955078125,7.14111328125,30.09033203125,-47.4853515625
1747769753.4903653,0.4661865234375,-0.2138671875,-0.65478515625,-77.94189453125,75.86669921875,-40.83251953125
1747769753.5449698,-0.2489013671875,-0.398681640625,-0.797119140625,-51.45263671875,58.28857421875,-59.02099609375
1747769753.6033413,-0.3519287109375,-0.5057373046875,-0.970703125,-71.044921875,43.212890625,-83.8623046875
1747769753.7217522,-0.679443359375,-0.6363525390625,-0.7578125,-143.49365234375,-12.20703125,-85.14404296875
1747769753.8430176,-0.7872314453125,-0.502685546875,-1.23046875,-89.78271484375,-123.59619140625,-194.4580078125
1747769753.8451407,-0.79833984375,-1.2869873046875,-0.6783447265625,-86.5478515625,-164.00146484375,-218.81103515625
1747769754.5031924,0.581298828125,-0.197265625,0.5787353515625,-70.3125,35.70556640625,27.64892578125
1747769754.504828,0.677001953125,-0.34619140625,0.565185546875,-46.93603515625,50.048828125,-11.90185546875
1747769754.681445,0.6885986328125,-0.364501953125,0.501220703125,-37.29248046875,33.5693359375,-12.5732421875
1747769754.7419636,0.713134765625,-0.4327392578125,0.494140625,-1.3427734375,28.4423828125,-24.0478515625
1747769754.8616827,0.7486572265625,-0.5975341796875,0.4176025390625,59.08203125,11.90185546875,11.90185546875
1747769754.8636863,0.75244140625,-0.5316162109375,0.3619384765625,8.48388671875,19.287109375,33.99658203125
1747769754.8646865,0.7724609375,-0.5631103515625,0.4356689453125,-18.37158203125,10.80322265625,29.47998046875
1747769754.8737555,0.7686767578125,-0.343505859375,0.5391845703125,-65.673828125,-0.8544921875,45.5322265625
1747769754.9230971,0.65478515625,0.1058349609375,0.440673828125,-39.9169921875,10.8642578125,37.4755859375
1747769755.0436416,0.5758056640625,0.2552490234375,0.3917236328125,16.2353515625,-5.31005859375,-30.57861328125
1747769755.0447106,0.4140625,0.2275390625,0.4058837890625,-21.42333984375,-43.51806640625,-37.78076171875
1747769755.1037993,0.061767578125,0.257568359375,0.2200927734375,73.974609375,-78.91845703125,-100.03662109375
1747769755.1643713,0.195068359375,0.11572265625,1.0465087890625,24.59716796875,-85.693359375,-119.873046875
1747769755.1654959,0.8240966796875,-0.2235107421875,0.31396484375,143.9208984375,-111.6943359375,-225.40283203125
1747769755.2235544,-1.43017578125,-1.5177001953125,2.9595947265625,1167.90771484375,892.76123046875,-157.958984375
1747769756.2435935,0.0074462890625,-0.8558349609375,0.4764404296875,-0.6103515625,5.92041015625,0.30517578125
1747769756.2451904,0.0064697265625,-0.8492431640625,0.49560546875,-3.2958984375,10.1318359375,-2.13623046875
1747769756.3035502,0.001220703125,-0.88232421875,0.4404296875,19.287109375,0.0,-5.37109375
1747769756.363891,0.0115966796875,-0.85546875,0.490478515625,4.33349609375,8.85009765625,-2.62451171875
1747769756.3654616,-0.003173828125,-0.8416748046875,0.5213623046875,3.7841796875,6.77490234375,-0.732421875
1747769756.4834838,-0.0042724609375,-0.844482421875,0.4638671875,54.38232421875,8.056640625,-0.18310546875
1747769756.4849892,0.48779296875,-1.1932373046875,0.070068359375,-31.6162109375,6.7138671875,-14.70947265625
1747769756.5440447,-0.2518310546875,-1.1771240234375,0.1988525390625,73.1201171875,-19.59228515625,7.14111328125
1747769756.6109996,-0.2254638671875,-0.6522216796875,1.163330078125,-76.66015625,-89.2333984375,39.48974609375
1747769756.6643744,-0.259765625,-1.1326904296875,-0.0579833984375,15.13671875,109.375,-80.078125
1747769756.722563,-0.3980712890625,-1.1004638671875,0.6417236328125,95.52001953125,-69.2138671875,-107.60498046875
1747769756.9015715,-0.8154296875,-1.1148681640625,0.5760498046875,52.67333984375,66.10107421875,-180.0537109375
1747769756.9633386,-0.6568603515625,-1.83203125,-0.077880859375,57.55615234375,14.892578125,-35.888671875
1747769759.9634964,0.512939453125,-0.294189453125,-0.92578125,130.92041015625,30.21240234375,-34.48486328125
1747769759.964495,0.3134765625,-0.1456298828125,-1.1097412109375,64.94140625,107.72705078125,-56.884765625
1747769760.0229325,0.0274658203125,0.0615234375,-1.253173828125,85.02197265625,128.5400390625,-34.3017578125
1747769760.082887,0.1788330078125,-0.2783203125,-1.19775390625,202.33154296875,-325.0732421875,-28.564453125
1747769760.142812,0.91845703125,-0.2886962890625,-0.2083740234375,98.57177734375,-125.79345703125,-29.6630859375
1747769760.2634842,0.6588134765625,0.2095947265625,-0.5655517578125,136.29150390625,34.3017578125,115.17333984375
1747769760.265804,0.583740234375,0.9613037109375,-0.6297607421875,14.892578125,6.9580078125,42.6025390625
1747769760.2673097,0.3671875,0.8199462890625,0.167724609375,39.00146484375,18.4326171875,103.3935546875
1747769760.3226767,0.2955322265625,0.7603759765625,0.4219970703125,26.7333984375,-28.38134765625,-25.5126953125
1747769760.3822975,0.41162109375,0.53369140625,-0.1217041015625,-34.97314453125,91.1865234375,-53.28369140625
1747769760.5032265,0.3897705078125,0.472412109375,-0.5020751953125,-64.02587890625,116.76025390625,-82.1533203125
1747769760.5048037,0.259033203125,0.5965576171875,-0.492431640625,-29.1748046875,163.63525390625,-78.369140625
1747769760.5071177,-0.0701904296875,1.0286865234375,-0.6142578125,-79.2236328125,147.88818359375,-208.8623046875
1747769760.563039,0.03564453125,-0.7135009765625,-1.238037109375,-105.95703125,154.6630859375,-141.41845703125
1747769760.6235034,-0.3314208984375,0.2772216796875,-0.93212890625,-113.6474609375,86.48681640625,-173.88916015625
1747769760.6902974,-0.3013916015625,-0.9193115234375,-1.658935546875,-45.71533203125,108.94775390625,-195.25146484375
1747769761.9419866,0.6121826171875,-0.5142822265625,-0.6624755859375,-7.75146484375,10.92529296875,-0.48828125
1747769761.9435902,0.601318359375,-0.5126953125,-0.5682373046875,-6.53076171875,14.58740234375,-0.1220703125
1747769762.0026972,0.5870361328125,-0.5494384765625,-0.4605712890625,-3.11279296875,15.380859375,-8.23974609375
1747769762.0046978,0.5364990234375,-0.5477294921875,-0.3668212890625,-3.2958984375,24.47509765625,-9.82666015625
1747769762.062783,0.491455078125,-0.7421875,-0.468994140625,-9.58251953125,41.68701171875,-6.65283203125
1747769762.1230028,0.3951416015625,-0.58544921875,-0.3792724609375,-10.07080078125,53.28369140625,-2.8076171875
1747769762.1828766,0.2037353515625,-0.709716796875,-0.3377685546875,-18.9208984375,91.1865234375,-15.380859375
1747769762.2426376,-0.0057373046875,-0.7242431640625,-0.476318359375,-14.34326171875,104.736328125,-12.14599609375
1747769762.3612797,-0.029052734375,-0.9842529296875,-0.6973876953125,-10.1318359375,135.31494140625,-32.77587890625
1747769762.3646605,-0.0360107421875,-0.94384765625,-0.56787109375,20.56884765625,119.873046875,17.15087890625
1747769762.3659987,-0.1353759765625,-1.0897216796875,-0.89111328125,26.79443359375,139.34326171875,39.85595703125
1747769762.422167,-0.2933349609375,-0.857177734375,-1.0328369140625,40.0390625,123.779296875,68.05419921875
1747769762.4843576,-0.2530517578125,-0.77783203125,-0.973388671875,49.31640625,116.63818359375,101.74560546875
1747769762.6037238,-0.283447265625,-0.5572509765625,-1.0711669921875,56.33544921875,98.69384765625,118.65234375
1747769762.662498,-0.489990234375,-0.738037109375,-1.346923828125,29.96826171875,85.26611328125,157.28759765625
1747769763.0212533,-0.186279296875,-0.421875,-1.230712890625,93.75,38.75732421875,171.0205078125
1747769763.142596,-0.3466796875,-0.14453125,-1.562255859375,72.1435546875,5.0048828125,196.59423828125
1747769763.145703,-0.27783203125,0.51513671875,-1.4842529296875,50.72021484375,-82.03125,171.32568359375
1747769763.202576,0.0142822265625,0.4615478515625,-1.3359375,59.38720703125,-94.970703125,130.92041015625
1747769763.5022714,0.384033203125,0.2139892578125,-0.6087646484375,38.75732421875,-106.75048828125,98.93798828125
1747769763.6231847,0.603759765625,0.353759765625,-0.529052734375,-10.1318359375,-3.35693359375,4.2724609375
1747769763.6246886,0.61376953125,0.51953125,-0.605224609375,-8.48388671875,-6.7138671875,-0.6103515625
1747769763.6276941,0.7540283203125,0.2706298828125,-0.6448974609375,-2.25830078125,4.150390625,1.8310546875
1747769763.681554,0.728271484375,0.2694091796875,-0.6337890625,0.91552734375,4.150390625,-3.60107421875
1747769763.9894755,-0.044189453125,0.9713134765625,-0.806884765625,11.962890625,94.482421875,-171.875
1747769764.1018596,0.1561279296875,-0.7091064453125,-1.239501953125,-40.34423828125,155.82275390625,-250.8544921875
1747769764.1043508,-0.2626953125,0.3917236328125,-0.9300537109375,24.0478515625,86.9140625,-167.48046875
1747769764.1058612,-0.1221923828125,-1.3651123046875,-1.6033935546875,-56.09130859375,51.6357421875,-176.45263671875
1747769764.163558,-0.3746337890625,-0.578369140625,-1.14208984375,-148.37646484375,10.8642578125,-164.00146484375
1747769764.282368,-0.4464111328125,-0.6688232421875,-0.98291015625,-52.55126953125,-54.74853515625,-107.2998046875
1747769764.2844408,-0.3355712890625,-1.5679931640625,-0.9735107421875,-104.6142578125,-88.07373046875,-118.71337890625
1747769764.3429139,-0.3602294921875,-0.894775390625,-0.7066650390625,-30.57861328125,-104.248046875,-68.603515625
1747769764.3444228,-0.3294677734375,-0.9384765625,-0.7069091796875,-36.9873046875,-113.28125,-57.861328125
1747769764.4091752,-0.299560546875,-1.1473388671875,-0.6265869140625,-34.66796875,-146.240234375,-40.8935546875
1747769764.4624834,-0.167236328125,-1.3328857421875,-0.6566162109375,-23.3154296875,-113.6474609375,-29.052734375
1747769764.522594,-0.130615234375,-1.454345703125,-0.7685546875,8.056640625,-125.0,31.79931640625
1747769764.583612,-0.0244140625,-1.2230224609375,-0.473876953125,-13.73291015625,-145.81298828125,60.36376953125
1747769764.6431284,0.0650634765625,-0.935791015625,-0.0531005859375,-2.99072265625,-137.75634765625,73.6083984375
1747769764.7035787,0.2027587890625,-0.555419921875,0.132080078125,20.08056640625,-66.58935546875,38.0859375
1747769766.8022006,0.514892578125,-0.7001953125,-0.43017578125,2.01416015625,6.8359375,-0.06103515625
1747769766.8626988,0.5074462890625,-0.6646728515625,-0.447021484375,1.953125,6.8359375,-4.8828125
1747769766.9222615,0.5062255859375,-0.6458740234375,-0.35546875,-2.9296875,1.3427734375,-10.3759765625
1747769766.9827151,0.3988037109375,-0.5728759765625,-0.05517578125,-4.82177734375,14.0380859375,-33.3251953125
1747769767.0423846,0.28662109375,-0.8680419921875,-0.0394287109375,-5.31005859375,39.0625,-54.6875
1747769767.0442748,0.0780029296875,-0.782958984375,0.0823974609375,18.00537109375,80.9326171875,-42.54150390625
1747769767.1612434,-0.168212890625,-1.31103515625,-0.53125,-10.1318359375,142.27294921875,-42.54150390625
1747769767.1632485,-0.2928466796875,-1.25732421875,-0.337158203125,12.20703125,132.62939453125,9.3994140625
