Timestamp,linear_accelerationX,linear_accelerationY,linear_accelerationZ,magX,magY,magZ,gyroX,gyroY,gyroZ,accX,accY,accZ
1748435851.1242888,0.039232730865478516,0.07329981029033661,0.18623977899551392,42.9443359375,14.09912109375,-14.6484375,0.9765625,5.0048828125,0.0,0.94921875,-0.1358642578125,0.1768798828125
1748435851.1692593,0.03810405731201172,0.07256846129894257,0.18268121778964996,42.529296875,14.794921875,-15.05126953125,0.79345703125,4.82177734375,-0.06103515625,0.94873046875,-0.1353759765625,0.1763916015625
1748435851.2592268,0.037474215030670166,0.0713689774274826,0.17906144261360168,43.24951171875,14.1357421875,-13.7939453125,0.8544921875,4.94384765625,0.0,0.94873046875,-0.1353759765625,0.17578125
1748435851.2611551,0.036374568939208984,0.07114975154399872,0.17670200765132904,42.49267578125,14.41650390625,-13.95263671875,0.6103515625,4.69970703125,0.1220703125,0.9482421875,-0.1343994140625,0.1763916015625
1748435851.3043056,0.03517305850982666,0.06829299032688141,0.1729409545660019,43.0908203125,13.6474609375,-15.0390625,0.91552734375,5.126953125,0.06103515625,0.9476318359375,-0.1361083984375,0.175537109375
1748435851.3491902,0.038913607597351074,0.15288175642490387,0.25231847167015076,42.3583984375,14.31884765625,-14.63623046875,19.287109375,4.5166015625,-3.0517578125,0.9520263671875,-0.0489501953125,0.2591552734375
1748435851.3942199,0.027705788612365723,0.03150269389152527,0.2579922378063202,42.87109375,14.22119140625,-14.2822265625,-57.373046875,13.48876953125,2.74658203125,0.9412841796875,-0.1697998046875,0.2691650390625
1748435851.439347,0.06962639093399048,0.13338688015937805,0.19922402501106262,42.59033203125,15.19775390625,-14.70947265625,-25.7568359375,18.9208984375,-5.2490234375,0.984375,-0.065673828125,0.2137451171875
1748435851.4844153,0.16643846035003662,0.049666404724121094,0.0815209150314331,42.59033203125,15.71044921875,-14.7216796875,-24.23095703125,27.40478515625,-7.99560546875,1.083984375,-0.1485595703125,0.097412109375
1748435851.529328,0.10966372489929199,0.11763562262058258,0.057483524084091187,41.56494140625,15.95458984375,-15.380859375,-58.7158203125,36.4990234375,-4.8828125,1.029052734375,-0.07861328125,0.0743408203125
1748435851.619261,0.13666373491287231,0.07967545092105865,0.054492488503456116,41.4306640625,16.22314453125,-15.46630859375,-50.1708984375,37.841796875,-4.08935546875,1.058349609375,-0.115234375,0.072265625
1748435851.6642547,0.10271096229553223,0.14786897599697113,0.06979889422655106,40.771484375,17.1630859375,-12.80517578125,-89.4775390625,39.6728515625,-2.197265625,1.026123046875,-0.0445556640625,0.0887451171875
1748435851.7542,0.10281407833099365,0.08455818891525269,0.024345774203538895,40.91796875,17.431640625,-13.525390625,-39.73388671875,34.7900390625,-2.13623046875,1.0279541015625,-0.1064453125,0.043701171875
