Timestamp,linear_accelerationX,linear_accelerationY,linear_accelerationZ,magX,magY,magZ,gyroX,gyroY,gyroZ,accX,accY,accZ
1748434745.0214024,0.01529240608215332,0.1509494185447693,-0.1987871527671814,27.74658203125,-7.03125,4.9072265625,-48.095703125,38.57421875,20.93505859375,0.9622802734375,0.2501220703125,-0.2386474609375
1748434745.0665686,0.21216607093811035,-0.03906781226396561,-0.07700948417186737,27.47802734375,-6.6650390625,5.74951171875,-21.3623046875,21.66748046875,13.18359375,1.1627197265625,0.0594482421875,-0.1181640625
1748434745.1113405,0.08920681476593018,-0.025696486234664917,-0.17910191416740417,27.57568359375,-6.11572265625,6.26220703125,-16.90673828125,4.33349609375,4.150390625,1.041259765625,0.0723876953125,-0.2232666015625
1748434745.1562634,-0.08790469169616699,0.05996561050415039,-0.26630106568336487,27.05078125,-5.57861328125,6.298828125,-13.97705078125,-6.53076171875,-8.36181640625,0.8626708984375,0.1590576171875,-0.31494140625
1748434745.2012544,-0.13651365041732788,0.12740445137023926,-0.3908359110355377,28.4912109375,-6.0546875,5.0537109375,31.1279296875,-14.58740234375,-21.17919921875,0.811767578125,0.2286376953125,-0.446044921875
1748434745.2912936,-0.17903685569763184,0.1920478492975235,-0.3754919469356537,29.2236328125,-5.70068359375,4.541015625,15.9912109375,-8.056640625,-25.08544921875,0.7662353515625,0.2965087890625,-0.43701171875
1748434745.3362503,-0.04486006498336792,0.32921501994132996,-0.34947678446769714,29.9560546875,-5.50537109375,2.72216796875,16.66259765625,-0.9765625,-19.04296875,0.899658203125,0.439208984375,-0.4168701171875
1748434745.3815322,-0.016746580600738525,0.32749509811401367,-0.18439048528671265,30.65185546875,-5.50537109375,3.77197265625,3.7841796875,5.06591796875,-4.39453125,0.927490234375,0.4429931640625,-0.2548828125
1748434745.4263966,-0.13328099250793457,0.246448814868927,-0.28314733505249023,30.810546875,-6.67724609375,3.41796875,30.70068359375,9.70458984375,6.04248046875,0.8087158203125,0.3660888671875,-0.3583984375
1748434745.4713006,-0.1302376389503479,0.16386085748672485,-0.345456600189209,30.224609375,-6.640625,3.62548828125,-3.0517578125,19.34814453125,19.6533203125,0.8095703125,0.2862548828125,-0.426513671875
1748434745.5162292,-0.14345169067382812,0.2425481081008911,-0.15834705531597137,29.0771484375,-6.8359375,5.16357421875,-9.1552734375,20.93505859375,25.93994140625,0.7939453125,0.3690185546875,-0.2420654296875
1748434745.5612607,0.061928391456604004,0.3655547499656677,-0.2941504120826721,28.02734375,-8.04443359375,4.8828125,23.13232421875,13.3056640625,36.19384765625,1.0003662109375,0.4981689453125,-0.3828125
1748434745.606435,0.07759207487106323,0.2936036288738251,-0.16371339559555054,27.490234375,-9.2529296875,3.9794921875,21.54541015625,2.01416015625,45.2880859375,1.017333984375,0.43115234375,-0.255126953125
1748434745.6512785,0.06082278490066528,0.15441179275512695,-0.2857420742511749,25.4150390625,-10.0341796875,4.345703125,-14.95361328125,-7.50732421875,48.4619140625,1.0015869140625,0.2945556640625,-0.3819580078125
1748434745.7863524,-0.03598451614379883,0.08138863742351532,-0.35869312286376953,25.830078125,-10.14404296875,4.78515625,-28.9306640625,-9.21630859375,44.61669921875,0.9041748046875,0.222900390625,-0.4609375
1748434745.7881207,-0.03226834535598755,0.018336325883865356,-0.33547672629356384,24.86572265625,-9.80224609375,5.55419921875,-29.72412109375,-7.14111328125,34.5458984375,0.9073486328125,0.16015625,-0.443359375
